AGD  MEDICINA  FO_PRIM  41.5   12.928
AGD  MEDICINA  FO_PRIM  41.6   12.950
AGD  MEDICINA  FO_PRIM  41.7   12.972
AGD  MEDICINA  FO_PRIM  41.8   12.994
AGD  MEDICINA  FO_PRIM  41.9   13.016
AGD  MEDICINA  FO_PRIM  42.0   13.038
AGD  MEDICINA  FO_PRIM  42.1   13.060
AGD  MEDICINA  FO_PRIM  42.2   13.082
AGD  MEDICINA  FO_PRIM  42.3   13.103
AGD  MEDICINA  FO_PRIM  42.4   13.125
AGD  MEDICINA  FO_PRIM  42.5   13.147
AGD  MEDICINA  FO_PRIM  42.6   13.169
AGD  MEDICINA  FO_PRIM  42.7   13.190
AGD  MEDICINA  FO_PRIM  42.8   13.212
AGD  MEDICINA  FO_PRIM  42.9   13.234
AGD  MEDICINA  FO_PRIM  43.0   13.255
AGD  MEDICINA  FO_PRIM  43.1   13.277
AGD  MEDICINA  FO_PRIM  43.2   13.298
AGD  MEDICINA  FO_PRIM  43.3   13.319
AGD  MEDICINA  FO_PRIM  43.4   13.341
AGD  MEDICINA  FO_PRIM  43.5   13.362
AGD  MEDICINA  FO_PRIM  43.6   13.383
AGD  MEDICINA  FO_PRIM  43.7   13.404
AGD  MEDICINA  FO_PRIM  43.8   13.426
AGD  MEDICINA  FO_PRIM  43.9   13.447
AGD  MEDICINA  FO_PRIM  44.0   13.468
AGD  MEDICINA  FO_PRIM  44.1   13.489
AGD  MEDICINA  FO_PRIM  44.2   13.510
AGD  MEDICINA  FO_PRIM  44.3   13.531
AGD  MEDICINA  FO_PRIM  44.4   13.552
AGD  MEDICINA  FO_PRIM  44.5   13.573
AGD  MEDICINA  FO_PRIM  44.6   13.594
AGD  MEDICINA  FO_PRIM  44.7   13.614
AGD  MEDICINA  FO_PRIM  44.8   13.635
AGD  MEDICINA  FO_PRIM  44.9   13.656
AGD  MEDICINA  FO_PRIM  45.0   13.676
AGD  MEDICINA  FO_PRIM  45.1   13.697
AGD  MEDICINA  FO_PRIM  45.2   13.718
AGD  MEDICINA  FO_PRIM  45.3   13.738
AGD  MEDICINA  FO_PRIM  45.4   13.759
AGD  MEDICINA  FO_PRIM  45.5   13.779
AGD  MEDICINA  FO_PRIM  45.6   13.799
AGD  MEDICINA  FO_PRIM  45.7   13.820
AGD  MEDICINA  FO_PRIM  45.8   13.840
AGD  MEDICINA  FO_PRIM  45.9   13.860
AGD  MEDICINA  FO_PRIM  46.0   13.881
AGD  MEDICINA  FO_PRIM  46.1   13.901
AGD  MEDICINA  FO_PRIM  46.2   13.921
AGD  MEDICINA  FO_PRIM  46.3   13.941
AGD  MEDICINA  FO_PRIM  46.4   13.961
AGD  MEDICINA  FO_PRIM  46.5   13.981
AGD  MEDICINA  FO_PRIM  46.6   14.001
AGD  MEDICINA  FO_PRIM  46.7   14.021
AGD  MEDICINA  FO_PRIM  46.8   14.041
AGD  MEDICINA  FO_PRIM  46.9   14.061
AGD  MEDICINA  FO_PRIM  47.0   14.080
AGD  MEDICINA  FO_PRIM  47.1   14.100
AGD  MEDICINA  FO_PRIM  47.2   14.120
AGD  MEDICINA  FO_PRIM  47.3   14.140
AGD  MEDICINA  FO_PRIM  47.4   14.159
AGD  MEDICINA  FO_PRIM  47.5   14.179
AGD  MEDICINA  FO_PRIM  47.6   14.198
AGD  MEDICINA  FO_PRIM  47.7   14.218
AGD  MEDICINA  FO_PRIM  47.8   14.237
AGD  MEDICINA  FO_PRIM  47.9   14.257
AGD  MEDICINA  FO_PRIM  48.0   14.276
AGD  MEDICINA  FO_PRIM  48.1   14.295
AGD  MEDICINA  FO_PRIM  48.2   14.315
AGD  MEDICINA  FO_PRIM  48.3   14.334
AGD  MEDICINA  FO_PRIM  48.4   14.353
AGD  MEDICINA  FO_PRIM  48.5   14.372
AGD  MEDICINA  FO_PRIM  48.6   14.391
AGD  MEDICINA  FO_PRIM  48.7   14.410
AGD  MEDICINA  FO_PRIM  48.8   14.429
AGD  MEDICINA  FO_PRIM  48.9   14.448
AGD  MEDICINA  FO_PRIM  49.0   14.467
AGD  MEDICINA  FO_PRIM  49.1   14.486
AGD  MEDICINA  FO_PRIM  49.2   14.505
AGD  MEDICINA  FO_PRIM  49.3   14.524
AGD  MEDICINA  FO_PRIM  49.4   14.542
AGD  MEDICINA  FO_PRIM  49.5   14.561
AGD  MEDICINA  FO_PRIM  49.6   14.580
AGD  MEDICINA  FO_PRIM  49.7   14.598
AGD  MEDICINA  FO_PRIM  49.8   14.617
AGD  MEDICINA  FO_PRIM  49.9   14.636
AGD  MEDICINA  FO_PRIM  50.0   14.654
AGD  MEDICINA  FO_PRIM  50.1   14.673
AGD  MEDICINA  FO_PRIM  50.2   14.691
AGD  MEDICINA  FO_PRIM  50.3   14.709
AGD  MEDICINA  FO_PRIM  50.4   14.728
AGD  MEDICINA  FO_PRIM  50.5   14.746
AGD  MEDICINA  FO_PRIM  50.6   14.764
AGD  MEDICINA  FO_PRIM  50.7   14.782
AGD  MEDICINA  FO_PRIM  50.8   14.800
AGD  MEDICINA  FO_PRIM  50.9   14.819
AGD  MEDICINA  FO_PRIM  51.0   14.837
AGD  MEDICINA  FO_PRIM  51.1   14.855
